id_cliente_enc,total_productos,productos_distintos,dias_activos,compras_por_semana,compras_entre_semana,compras_fin_de_semana,grupo_preferido,Cluster
7c7dbc20e67d50cbbc48494d318592b2,148,89,4,259,109,39,01026,3
8a19b29db8c7e32e8824adbba5673c67,87,53,3,203,60,27,01013,3
5a32555d51546954affb2864a434553b,102,75,1,714,0,102,03050,3
fc30ead38bbde86326bdea98116570d4,91,76,2,318.5,45,46,01026,3
9fe19cbcb5fe245054846852a8b359bd,44,44,1,308,0,44,01012,1
cbff9a04f0f24909050d4a07ba25f0d6,107,67,3,249.66666666666669,26,81,01085,3
97c169f64eb829ab5fe9a7b7ff4cd0a4,98,56,3,228.66666666666669,98,0,10200,3
ce013105e81928771de9bec50ed21679,41,41,1,287,41,0,01026,1
db8a9294331989ad59b76824f4eeae8b,105,62,3,245,105,0,14301,3
99c2bb703afd5b5d82ce353cb5cbac7c,43,43,1,301,0,43,01013,1
e481aac238e973d9c3ebab923b665953,171,95,3,399,60,111,01085,3
4e2c6e663d60417650515972b7489160,43,43,1,301,43,0,10200,1
ea05e37e82867774abafaa53379fc633,16,16,1,112,16,0,10152,1
f71ba2bb40f49f1de34f7e30c887bf20,101,75,2,353.5,101,0,01026,3
2635d92faf19a2b20e82a190f82d7bec,38,38,1,266,38,0,08231,1
eab5f878d3235b765e7926dfa861f80d,223,108,4,390.25,85,138,11040,4
01369e9d36628c742dc319bbf0a88259,14,14,1,98,14,0,08133,1
341e02dab3e532f7f5e4c3b86a90c12d,235,185,3,548.3333333333334,154,81,01026,4
b73342bd2c79a1fb0504f1acadee61f1,48,48,1,336,48,0,05040,1
9fee1aa21642c225f62eb337354b89cb,176,108,3,410.6666666666667,176,0,04060,3
f5b87646f516b69a2e4812f3057c4998,68,51,2,238,68,0,01013,2
f5a68eaca1c3e2e55d7142a192fd9c43,40,40,1,280,40,0,09010,1
752520da81b8f435bb84e49af7a6e060,41,33,2,143.5,41,0,05040,1
366bbb2bb20992132f3fb69863b44271,104,68,3,242.66666666666669,76,28,05040,3
5a4cc22b21652951a496e28e8aedfae7,99,81,2,346.5,53,46,01026,3
7f8cd512f5664d071cc476dcd89200af,7,7,1,49,7,0,05030,1
318e0c9b679503d70eb0ec79e8b92ff5,17,17,1,119,17,0,09010,1
e37b430e4489ac4d50de6f0f4511dec6,15,15,1,105,15,0,05030,1
a762aba4bd668fdbf8e12eff92274692,288,146,4,504,288,0,05040,4
6de4865f41e1876194ef5bd744cb5670,41,41,1,287,0,41,01027,1
4c40fcf3a5e42b1a2ec58adbcc0fdac4,253,74,4,442.75,209,44,11140,4
9aeb488730c272922a3d2f393bf693d5,18,18,1,126,18,0,01026,1
c8ecab5423c5d8e5edd0364f5513d66e,218,125,2,763,218,0,09130,4
907b88e063ad6887ca1a1cec7def48d5,23,23,1,161,23,0,09111,1
59e5484f49d15a00c4548405a1a2f43b,30,30,1,210,30,0,05040,1
a923e4ebffdf3b07d38a5edacff81413,12,12,1,84,12,0,05030,1
849f39406e2e5c31559847574a9d879f,664,163,2,2324,557,107,01026,4
9e4a143f9f4435127fe007e72cc9cecd,114,86,1,798,114,0,10200,3
62da5c71f920aacaf99af7784914c8f9,274,147,5,383.59999999999997,274,0,01012,4
cc41ad4f6033f07959497666547e3ec8,82,51,1,574,0,82,02690,3
bfded533eb2e9c7807d44e0a9dfdf279,45,37,1,315,45,0,11080,1
a66a1de8d9024c8579e41b87906be0e7,237,107,3,553,237,0,11080,4
889c7c208982f50328002759a8b1d951,91,65,1,637,91,0,01027,3
22df32601437345c730a7282ccadf38c,64,51,2,224,64,0,08150,2
729d545a315b730cd1bfa705ea149cca,54,54,1,378,54,0,02751,1
752c2a265989f74c2276681203c136ed,48,43,2,168,48,0,05040,1
f58c94043c4643c522e274e0183ad13f,16,16,1,112,16,0,05040,1
c52358fde87bbf3070cac0a51e7b3658,54,49,2,189,54,0,05030,1
033a3b19b7e8d7f97ff048b78151f476,19,19,1,133,19,0,05040,1
e98227ebe81460572db4256228fe0c45,48,32,2,168,48,0,08313,1
9942112e68a9c90ebb5dc4742211ba13,104,63,4,182,104,0,05040,3
65bb0f23152ecebfa500424797065f60,195,89,4,341.25,158,37,05040,4
7e6c9f72bfdda734dcd96337f636cc3f,15,15,1,105,15,0,03090,1
9a568d37d1d40e88611cc32ab78599a7,243,60,4,425.25,243,0,01027,4
2211f26efca7581048e80fa920eb24fc,79,59,2,276.5,45,34,01085,2
cb2d6d10a7fe7b032f176c4c3ce3b88e,43,37,2,150.5,43,0,05100,1
c78d9eb378827553e69608e9623f6898,576,202,5,806.4,576,0,01026,4
86607036abc802304069e169a9d4eb75,8,8,1,56,0,8,09130,1
280b750083d2f34f1f6b32785ec66bf8,24,24,1,168,24,0,10240,1
2029577e140195697d99bc3a0d5e7fc3,38,38,1,266,0,38,01026,1
9cf5b4d290ccd94b458f84efa9c9b273,45,45,1,315,45,0,01026,1
38ba2d82da0734dc28bda487d9e52344,18,18,1,126,18,0,01013,1
3b302d33c4ab84d761835e4a44a9a20a,141,104,2,493.5,88,53,03050,3
a88239135a26f934fdbf13dc4ff2459e,48,43,1,336,48,0,01026,1
c602ebf41d2e54ab273199b209351c03,557,158,3,1299.6666666666667,557,0,01027,4
3ec0127fb00e9b0dd15076e242ab60fc,103,73,3,240.33333333333334,61,42,08010,3
3e0beaab27164974fca1226c054fa231,47,36,3,109.66666666666667,47,0,11040,1
62f528b9bf06f46f22513af0fe900aaa,57,36,2,199.5,57,0,04020,1
d181aef4caa47c784ab22dafea460514,11,9,1,77,11,0,05030,1
c6a8afc7ad453cd6dc291b1191926d0f,9,9,1,63,9,0,08100,1
2a99d6f76f7555299ae695a966e6d474,569,142,4,995.75,416,153,01026,4
0b79334bde06527d80bf31121316e676,48,48,1,336,48,0,02650,1
0226b5b8372bf056d314f1257933106c,69,53,2,241.5,27,42,01026,2
5958f0e3b3f99df6053fd7bc6a1dfe0f,78,51,1,546,78,0,01012,2
f634df2ead09b01a073b73e7ad3e1d5e,113,75,2,395.5,78,35,02650,3
26777f886fe6fb9a7a3f0a1e56a95746,228,138,4,399,228,0,05040,4
331ee65cd1791ea5ce75e8db425e53b8,35,35,1,245,35,0,03090,1
4590d64a0e3386631894dd7663ffbc72,25,22,2,87.5,25,0,12650,1
f04e5bea16af41043e3b980b1d50b2d3,82,56,2,287,82,0,10200,2
bd1e2acbb67a80ff074db3adf5ce4255,223,126,5,312.2,223,0,01026,4
f3ee8e8c956648202446e38b518706ee,52,41,2,182,52,0,10261,1
d75b33d1e65382849d8c48a74859ad7c,11,11,1,77,11,0,05040,1
220ac8c4e04aa3879d1177fe447ed3f5,7,7,1,49,7,0,12710,1
ff09c846b08c10802eecd3afcc20ee80,33,33,1,231,33,0,05200,1
e90c744141ef07ab2f9fddf37fdbd85f,76,55,3,177.33333333333334,76,0,05100,2
002fcad093ac3fa5988b59e53788fd61,10,10,1,70,10,0,05030,1
769ac16b90eb6da7ca3c2acd87a71d0e,268,74,4,469,268,0,05041,4
f4ec58562ffd11e651ed9f9dffc88f52,160,74,2,560,160,0,09010,3
ee07a96568f3cbc200780e8b3e26d5a0,90,79,2,315,90,0,03050,3
df016e895d0dbc8bb4f152b373dd90b9,263,159,3,613.6666666666667,263,0,01085,4
d2870a7f672f02268d778e0c0bd17b72,38,38,1,266,38,0,05040,1
d6df9c55de8c0f0b61a849b2b0cc1e30,27,27,1,189,0,27,11100,1
f667d3c6f9587a36dbd0a78992a1c129,32,29,2,112,32,0,02650,1
a95ecfc5c23b5d49eda0be78f67b5de4,25,25,1,175,25,0,09150,1
e4d72b5bcfbdd79871a0725d680bfca1,16,16,1,112,16,0,11040,1
e3b13a65db7032fc66f8e8cbedcd248d,99,51,4,173.25,99,0,09090,3
685b6cfc2f1522dd649d72eee2986b0a,190,111,3,443.33333333333337,104,86,01027,4
cfef56e4de9c134fd7a40008310e30c4,33,33,1,231,33,0,04060,1
2bf13196f7b0c5998b695f49f0e35e81,20,20,1,140,20,0,09130,1
a9204be0d94d207ba49d3e0960789669,55,50,2,192.5,55,0,10200,1
2c16d84b74518076d2c6e6eaf90816fd,64,51,1,448,0,64,02650,2
30e41623d1b82d31f05f458845339f4d,348,84,5,487.2,173,175,01013,4
fd90403692f4bfa70bc90ac61657aff6,124,73,2,434,41,83,11100,3
e3d477ad1c79b45eb712a3916cd4f363,38,38,1,266,38,0,10240,1
9ed99e942eaff5f2d7d2980939539131,295,83,5,413,259,36,01013,4
0bde475ed4bee54851f7eb17f5086d00,23,23,1,161,23,0,05030,1
70db38d04aa45f26b18dfe7f75f91736,22,22,1,154,22,0,05100,1
3f1ff7c5f76085116d0d16a5adfa2cc9,10,10,1,70,10,0,05030,1
ccfa733c054d0b3c00e7f89136ad5a08,369,108,2,1291.5,309,60,10261,4
e924bd2df96ceddcd6f39fb506ae7f68,90,72,2,315,90,0,05040,3
0eaf211d9314f2170db85cf4973594ef,106,60,4,185.5,84,22,06100,3
27028ce7d6dfad397fd788bd12147760,66,50,1,462,66,0,01026,2
3e92606a05e9183fc72496ac0d929ea1,129,85,3,301,40,89,05040,3
72ee4c9ccf9fc9179cfbe55d14c238a3,56,39,2,196,56,0,01026,1
8b810c07707e960ec857efa7975a1a96,25,25,1,175,25,0,10220,1
6909696db56a19ad815773f6b3bcaeb3,29,29,1,203,29,0,05030,1
91a82d63a2f0869f13bc74a1ee3879e4,73,44,2,255.5,47,26,01012,2
040cb3931e307a07900c4e18059c19fb,18,18,1,126,18,0,01012,1
494477141e3a4bbf08e7826995c518ac,41,41,1,287,41,0,01026,1
bdeedeabc06b755e3f24c577a4b984bb,23,23,1,161,23,0,01026,1
9ff1516075a3525bca0d712add7181ef,15,15,1,105,15,0,05040,1
85ce2c4db1deb259c6c202cd54c7a5eb,43,36,2,150.5,43,0,05030,1
fe712ffd57b25a0a0927ad8539feee33,38,38,1,266,0,38,01027,1
83003d3e3ad3a40d83786e7ac40fad39,357,91,3,833,144,213,01085,4
df9d236fa748f8da4c171e2a233a5ad0,41,41,1,287,41,0,05040,1
2d136ffe02535b685a3cbed501f6d803,25,25,1,175,25,0,01085,1
52eb97f1ace4204cbfb904c391cb95b7,21,21,1,147,21,0,05030,1
35bc70d047b87b3759e462fc9dafd2c6,36,36,1,252,36,0,09130,1
12f1c088cdd923529e38d755b4cc4e0a,371,164,3,865.6666666666667,279,92,01012,4
515a6f19aced5c9a3f1380755e3b50df,17,17,1,119,17,0,01012,1
59980727892940e291b8dad5f477f25f,17,11,2,59.5,17,0,11040,1
d904f99dd41562ba8430a9d4c97bc16e,29,29,1,203,29,0,05030,1
7a6f677e06ae036d6cf1bf296f176384,63,44,2,220.5,63,0,05030,1
a1da713bbc98f03b3808e0686fcd279d,21,21,1,147,21,0,03090,1
ae10ec7e1bdfb5c5e7d0e84700feeb46,233,104,4,407.75,233,0,01026,4
71bdee696db20194b99b61a03eb97aec,113,88,2,395.5,77,36,01028,3
dd4c64c3d8f4770b16d9ab19c1ec9e29,19,19,1,133,19,0,05041,1
3afa0885b06e08e90ade63c5e4974d07,66,57,3,154,66,0,01085,2
2c7d2b2a9d67f9c671ef18e4217fd1f6,53,40,3,123.66666666666667,53,0,05100,1
b9fbd9991f682e9f748a0a7ca9e70122,502,177,4,878.5,444,58,05100,4
fe7496fb7d51c67855ed8ee6b8b985f8,164,86,3,382.6666666666667,164,0,05040,3
da894e15724c985317b59a5b183e8d65,131,67,3,305.6666666666667,131,0,09130,3
c14efd86b8f1bfb330422c53f4a5b2da,56,56,1,392,56,0,01026,2
6e35acbbf54d410e499221dd6b03a7b8,88,68,3,205.33333333333334,88,0,05040,3
eaaaa177ba89a0b64e8a37bda7c65019,23,23,1,161,23,0,05040,1
999a59b8c23cd791f0f8b843bef9ae08,468,115,3,1092,468,0,08052,4
bd372397e8e1fcdde99c7e64512b175a,108,71,3,252,108,0,01085,3
134bd68f3aaa98e66c8091afb197ec39,83,69,2,290.5,83,0,01026,2
7cd345437e9b0481551633edb87ae105,39,39,1,273,39,0,08100,1
bae149481fe54ec5eb098b081a1dff8e,30,28,2,105,30,0,05040,1
5a729e0564419eb5473e6ee95c5d8f18,36,36,1,252,36,0,12591,1
44ea34cc96a28ef6c5a6fa83d8ef280c,93,83,2,325.5,41,52,11100,3
76add15286398b86ef8899dfc6edc930,459,145,5,642.6,356,103,05041,4
2734dace33c85e62ab516735643382a7,71,52,2,248.5,71,0,04060,2
f8da61a4bc395ea93523fe1e076004b7,26,26,1,182,26,0,08100,1
4d7cc74e62a5dfe47e49c14a5030b1f1,14,14,1,98,0,14,05030,1
cae5299af4d5d35eee969698ac451c0c,136,89,3,317.33333333333337,136,0,08452,3
090099bfb9b96f08538d3851f8963f97,43,43,1,301,43,0,10220,1
69ff022b60b904f612eb51e4713f3df8,285,148,3,665,285,0,04201,4
8d919dbf85e5e5abe0e4a20cb80e57df,73,52,2,255.5,73,0,01013,2
9e0bf554ff9afdf18830265094cc54e8,68,67,2,238,68,0,11100,2
acca34e73c8584cc39a779c9c5b37d2c,4,4,1,28,4,0,09010,1
f14828f94274d2ee64a12262be9f5bda,113,51,2,395.5,38,75,05030,3
21d2a7baf1cd9bc8425d81804c7835af,102,74,3,238,102,0,09010,3
8cfa0ab2405821618ec3ad2d80308d97,323,140,3,753.6666666666667,90,233,10200,4
26e129636c06c16225c8586cfda9768c,29,29,1,203,29,0,01012,1
fb484f772347a10b7b5d8168237e13b1,7,7,1,49,7,0,11040,1
d6876d754a79459edddc6c8027cd1ed5,61,60,2,213.5,61,0,01026,2
bce5e2f86b1bb913d3113b604b442b1f,16,16,1,112,16,0,01085,1
a2ab1072bf6ac01833485817ee7cebb6,105,67,2,367.5,105,0,01085,3
f387d56865b366a01b0a8db28ea54eb4,397,116,2,1389.5,299,98,01085,4
32f4a68e7d0c9ed2ee28977cceeb3f97,117,94,2,409.5,117,0,01026,3
7a483ab41ed80a263537ea0640f31c19,27,21,2,94.5,15,12,05040,1
dbe25e287aa43e8f3943faa943555268,69,55,2,241.5,69,0,05040,2
bd59cf52563f6c479772f4a7e7e0f81d,19,19,1,133,19,0,04201,1
f029a601254301e74692d27e21292960,21,21,1,147,21,0,01012,1
1b796876713868f45cf0ec7b80957e8f,356,93,3,830.6666666666667,356,0,08051,4
d68f35ac71e387b9a894d1d034b48227,34,34,1,238,34,0,05040,1
42f2ccefdc9cb0d1194224c4575dc4c9,68,54,1,476,68,0,10200,2
28988d639605271be833e55b1e609572,54,54,1,378,54,0,02620,1
ff133da29771a792806eee66dcbb9a74,21,20,2,73.5,21,0,01012,1
1bf684b746388b9f0cd85643d8880e5e,14,9,2,49,14,0,12691,1
eeef71d39242def45f1282db2338c2ae,78,67,2,273,78,0,05040,2
5be8d7dd19af0ded6f71f94d538cacc3,138,71,3,322,104,34,01027,3
a225b0cdb95a18fa1e8769b41b1e6de4,40,40,1,280,40,0,01026,1
3e9f4a457effdc0613da98ee623f4afb,53,29,2,185.5,53,0,05030,1
b0fc965d762dd0bb4f63c04c23b71ac4,40,40,1,280,0,40,11140,1
567fc7ee673e6f0258a3534c6898584f,62,62,1,434,62,0,01012,2
bc411d5acbc77f189ae5a1256854193e,205,94,4,358.75,126,79,05040,4
db9a99751f09d23f52bcaa2ea3961eb2,37,37,1,259,37,0,03090,1
c27d019f28e88c8220c9fc5bf2567a8a,85,60,2,297.5,85,0,05040,2
d23ad8ffe58f4b2d7542668f4c2d3af7,1,1,1,7,1,0,11040,1
9344340fbe04f8bfcc5502b4f9a4a038,7,7,1,49,0,7,01012,1
6eb354e9e4f227e2c2e30c5ac127d175,108,80,2,378,36,72,05041,3
9244c0b0e199e8ceb30cb3bd6cf35ec7,358,115,5,501.2,312,46,05040,4
048b9eb4400d764dc166df1dc4d81e6f,127,73,4,222.25,78,49,05040,3
00a2a3ba64bf707e4073b5d42accceac,152,108,3,354.6666666666667,152,0,01013,3
c36a669e7740deb32125f329a5dfe678,2,2,1,14,2,0,13877,1
6eb631de2c8b866aa0cc222780b0fdaf,4,3,2,14,4,0,05030,1
3e9b4ebd4e9e9802ed4c40bc5fff506b,139,94,1,973,139,0,05041,3
59c6138abfd98455d41f8ef2ed833e75,36,36,1,252,0,36,01026,1
50fa568e51363e1a100364d9ef3a1c8c,168,97,5,235.2,98,70,05040,4
8201e2f759d9641ef8e85bee0c1f00be,105,87,2,367.5,45,60,07143,3
0df29bf5893f9c1ac5716284e0cfa98d,77,62,2,269.5,33,44,01026,2
b528c35a01aaadf240db313f0b47313d,133,84,2,465.5,133,0,05100,3
b67f9bd3098983f96e27e21943cb1141,5,5,1,35,5,0,03090,1
e8fa34ba0a614b5242502e45ea4d27e1,20,20,1,140,0,20,09030,1
1261490fb99d407a2604e00025e98deb,48,48,1,336,48,0,01013,1
91d127413a71c4d20f78327a762336be,34,34,1,238,34,0,10040,1
601ce0e7e4170cf51c188df68150dda0,107,60,3,249.66666666666669,79,28,05040,3
10789844f0987714996f857e6f2741c9,13,13,1,91,0,13,05030,1
ae5773954453ecb22455979401917e11,18,18,1,126,18,0,01026,1
0f3cab05dbf4b105dde80871ef63de3d,195,99,2,682.5,45,150,04020,4
8d2919847a1a69450e30e469a1accb35,169,75,3,394.33333333333337,137,32,10240,3
a28673ca9783cc442ca1fd6898cf8fcd,143,94,3,333.6666666666667,143,0,05040,3
e932dfade552c7aec2dee92e41386393,137,95,3,319.6666666666667,80,57,01026,3
f97d51ff6936946b3b6c7d90e5246435,74,51,2,259,74,0,11100,2
16150770291a12f78ba4e5507d358d48,41,38,2,143.5,41,0,01026,1
f4abdc5050b44360f1ed6740e9f5781d,61,44,2,213.5,33,28,01012,1
132dddfdcaa127efcedcd0c6dbcb8bf8,164,82,3,382.6666666666667,164,0,01026,3
0582c92fd349c83242177cd00079bc46,30,30,1,210,0,30,01012,1
1bc73cf80857566123740322cea943f0,102,77,1,714,102,0,05040,3
f50d4607672e8aa4e57cc32a62db760c,35,35,1,245,35,0,05100,1
26a1c0d8630af515ca42eea131bbe587,41,34,2,143.5,18,23,05030,1
f3cb4d0e5fd70e5bdb4eed53687c9d61,130,88,2,455,130,0,05040,3
ed6601b278bb0fe76de06562b1818cd6,64,44,3,149.33333333333334,64,0,08052,2
df81c0e760e5e87c94dff224a76c653d,27,27,1,189,27,0,02756,1
7b6af0d07f3c81ce8e3315a3491e3267,24,21,2,84,24,0,05030,1
a548980dfe3b50f79f5e3572baeb9561,65,32,4,113.75,50,15,11100,2
8734a8439687f4e28cb2b0020f8c0fae,50,50,1,350,50,0,05100,1
4f0909ef745ac9a6d90056122d98b5d5,37,35,2,129.5,37,0,01026,1
032fb500b389ed735fe2a3559573d29c,123,90,1,861,0,123,05040,3
38a3d4ea7b0e3395abd9bb7c8339092f,20,20,1,140,20,0,05030,1
dc27dfe613c84a5fbac014a37e258234,51,46,1,357,51,0,05040,1
11a184b72f500a3220f2be0de2fae5a2,156,85,4,273,129,27,10240,3
03a8b4700f28684c8ba4c6db200e47e4,253,97,4,442.75,188,65,05040,4
1566abadb5a27a238fdd6fe3a3943f37,12,10,2,42,12,0,11040,1
6e4ff7d18242cc39065544658d2d6cf4,76,63,2,266,76,0,05040,2
7a0ecf28d9b71899e160b76253a0b75c,48,48,1,336,48,0,02651,1
90e2d6f9e1774d6a99f03e5a75463d28,14,14,1,98,14,0,10200,1
0c8fdf99b0251539b6ae07ae429b2aa7,121,87,3,282.33333333333337,121,0,01027,3
1d03afbf0f4f51f3954ad07b16eea09c,251,103,3,585.6666666666667,156,95,05040,4
48f6c54eebc1f70e4496d7169d18902f,33,33,1,231,33,0,08100,1
9b3e3ddf54b828fc327b56f99df65e36,40,34,2,140,20,20,05030,1
3428070b833cb613497ad7025c44b280,83,68,3,193.66666666666669,83,0,04020,3
2a93b93e1918b74f15bcec419bb286bf,147,70,3,343,147,0,10200,3
1df0df48f8ebc90c26920804c566a00f,16,16,1,112,0,16,01012,1
f67e26cff04be5d78f4123f0921a9032,56,56,1,392,56,0,01013,2
f9af0dc756d43357dafdc68607d7d943,560,214,5,784,398,162,01012,4
f88a1f080351d5cd6b40d2442c90bf00,26,25,2,91,26,0,05040,1
7dc29295b6d4a39e82f3ce6d173b3e1d,37,37,1,259,37,0,05100,1
86ed97b98252391fc09efc50de074ab1,60,48,2,210,60,0,05041,1
f9c59c8862d01ad486fb937541a00079,48,48,1,336,48,0,01026,1
edc2e8c40210d515f526514fab58f7a8,107,76,4,187.25,107,0,12670,3
8dad999216c8d147a617a629cbc98f35,66,52,1,462,0,66,05040,2
111e9de08c65f1f0f085fc0a27134ddc,153,132,2,535.5,68,85,01027,3
78127030ad5d9fbd81bacc118f8bda84,53,53,1,371,53,0,05040,1
bca969662b4e683f0592fb5e893f445a,68,68,1,476,0,68,09130,2
b4fa816894a13484e897b1366988e680,21,21,1,147,21,0,10028,1
11c5cea67c9c43214dd9d8f939550e19,42,29,3,98,42,0,10200,1
bb6eb0180b6066af58935b51c1faeebc,41,35,1,287,0,41,05030,1
2c55aa058daae731e5543de7f8a4dce1,25,25,1,175,0,25,01026,1
bc72fa22748a63014aff15a7f5ce6c5a,14,14,1,98,14,0,09030,1
f008bbe426c6a4055a1f7e2b3617aaf4,35,35,1,245,0,35,08100,1
6a1f605bf7ceeeee44c3d7c74a006da6,654,157,3,1526,597,57,05040,4
6e95e2d086df9d836b72529073fc2a6f,5,5,1,35,0,5,05030,1
72b5aa210e59e081e779155905d719e5,9,9,1,63,0,9,05030,1
51053c1b3010eae59272d0081e78b802,212,105,3,494.6666666666667,212,0,04020,4
97ced4dd0d5481ab0161e96cecb866eb,65,27,2,227.5,65,0,11100,1
91d15cd0be1f3676421c8bd4621141dc,112,44,2,392,112,0,05030,3
69d77eb3c8885fe340f946682b79c397,22,22,1,154,22,0,01016,1
5910178b5f19bdb678757067ae6e8b05,17,17,1,119,0,17,10200,1
c255d49d70ffcf68fcd7e76734d9ecf7,41,41,1,287,41,0,01026,1
91046cbcbc5f54782ca21dd10b2d89cc,31,31,1,217,31,0,05040,1
34a7c7e4a4d460f0a07fa9b61f453cae,14,14,1,98,14,0,01012,1
6a2f82bece1f75d8512def7fd3947a47,475,174,3,1108.3333333333335,412,63,05040,4
d44f4d1a22841765f453fd14f4a5a86d,78,66,1,546,78,0,01027,2
0f05d891678237e0289a04e579df54c2,95,63,3,221.66666666666669,95,0,05030,3
a7955113cd19cc2c8bcd4d53a5fe0545,730,247,5,1022,699,31,01012,4
7fb10cc67b2f667094467a31575e6aec,45,35,2,157.5,45,0,11040,1
cb730e931be1399885a88e67178cf105,54,46,2,189,54,0,09030,1
92112a9631262491a0a05ca0fd99d1b1,110,72,3,256.6666666666667,68,42,05030,3
67ee6d50ab3519e55509c472242ea06c,183,120,2,640.5,183,0,05040,4
5a0448d274aee8fcaff1f5d37a58b77f,23,15,2,80.5,23,0,10200,1
f18db164e529ecab2b5b7b34cef4fef1,193,105,3,450.33333333333337,193,0,09130,4
dfbea8ac7c74ff9c6672aee92092b203,32,32,1,224,32,0,05100,1
e8a53130e9ec9075850fcf38d6b58067,222,114,5,310.8,200,22,04020,4
4afe4a3fdd63e295b8063b5f746f51f4,330,147,3,770,291,39,01026,4
68533caf1fed178df9cf69ab92fc080a,34,32,1,238,34,0,05030,1
7c041fd89c0ecd5f7197be5bec24f8de,15,11,2,52.5,7,8,12590,1
7b977918f29fb3797163479e0ef3f3ff,25,25,1,175,0,25,01013,1
69ec352d8850330087db63cbd4677e47,59,49,3,137.66666666666669,59,0,09130,2
8e7842241b38f040effea483fb25bdc0,28,28,1,196,0,28,09090,1
38b3d5337f51517e8fa7bb3766d0b6b1,229,126,3,534.3333333333334,229,0,10200,4
9d7ea79551c054ce4471581a21d707a9,101,53,5,141.4,81,20,10140,3
1488f4a4cedfdc646e1026b69cb39331,6,6,1,42,6,0,12710,1
bd5c0c2cf83212431af572608a8ee2ad,101,52,2,353.5,51,50,02650,3
697fb921995d5e249c01709a482b9875,328,92,1,2296,0,328,04060,4
a4f5576e50a9b7f632a46f90fa3d076e,154,88,5,215.6,115,39,01085,3
34314de86e124af5a0341213ab7a3cfa,32,32,1,224,32,0,08010,1
211513a03c59b325b53364952bea4547,47,47,1,329,47,0,11100,1
b30f74a3b80ea4c42a9023821521d990,232,138,4,406,196,36,04020,4
cc41dc34a709a3e4c7c9de13086e90fc,171,114,3,399,50,121,01026,4
810af023db99d519d1ab415e0fe654b9,39,39,1,273,0,39,09170,1
a253409fa11c16f565f31adec1cbf7e9,23,23,1,161,23,0,09030,1
e0aff25d6162618b93fedcc0078b20f8,382,172,3,891.3333333333334,230,152,01026,4
c9bfe1a559e7432fa51f88a8e92a08fc,58,50,2,203,41,17,11040,1
e0a0c74e0ee901ce0610a0f074a96bef,92,72,2,322,92,0,01026,3
ad8ae3e2a26a27b0fbfeb57227834cba,32,32,1,224,32,0,01027,1
197ed9afad4dd8377a47e7e5f97ee385,39,39,1,273,39,0,11100,1
fdf40e677dd408d96bb5c5c148166ce8,201,76,5,281.4,167,34,04020,4
5e587bba51e5a190573ba2e89e939975,34,34,1,238,0,34,01012,1
f181019b3560c13ab35c0f7a2a75dfa3,102,81,3,238,55,47,10200,3
9ae0aa500c7869148a58d52f2fcf2d51,88,45,4,154,63,25,05040,3
fcffbd0b166c0659b1eed2f798e1464d,57,55,2,199.5,57,0,01026,2
e5c9e33b8196bca449a9a397f79b5d1b,287,118,5,401.8,225,62,01026,4
e9cb360f25c1f35471beeb7f478c9630,9,9,1,63,9,0,04130,1
bce0075fba00a745cd3df08bbe329899,36,36,1,252,36,0,08051,1
d1b4abdff9e6c30e34be296436018786,59,51,2,206.5,28,31,12570,2
4bb44e27cb584fb7f3cd4be7341a1132,56,23,2,196,56,0,10200,1
6f8baaa55be593bb79f1bfed365615a7,29,29,2,101.5,7,22,05030,1
c87896b11d0753b0ad483fa86c818d84,1,1,1,7,1,0,11040,1
169dd81a352e53655ce41643a233a664,74,62,3,172.66666666666669,74,0,05030,2
5e2f8f8e5dddcb43e66ff86f8d0b5914,39,38,2,136.5,39,0,01012,1
99d7712c4481d519cc1b7c1d8f5287ef,48,37,2,168,48,0,10200,1
7e6079e9410d9ba8d883ee73bb2c3de7,203,123,3,473.6666666666667,203,0,13953,4
0a332f51350d9283c19ef31ee4869d8c,273,169,5,382.2,240,33,01027,4
f5d19fd1209f1050103d17a06e74fe01,29,23,1,203,29,0,01012,1
337e62a7e47ffcbf9829ae1bcd57cd27,25,25,1,175,25,0,01013,1
4fb41dbb034ae82f81a5a915a1781064,38,38,1,266,38,0,01085,1
79160f9b52d6cb687358077e100d7b70,93,66,2,325.5,93,0,01085,3
58a17fa410b50fb091c35fc8e66c1e27,97,81,2,339.5,97,0,01026,3
d31107de6ea14aa642e1d27c877b04a3,144,68,4,252,144,0,01026,3
5260baa246ad4c137abd692d57c361db,117,71,2,409.5,75,42,03050,3
7c8c97f7c7e08b563b0808c8c380efda,26,26,1,182,26,0,05030,1
9db64de04be3cc5105b506d312e9dd27,115,91,3,268.33333333333337,115,0,05041,3
25f184ed4ff6a6120fefbf045f5c104e,204,103,3,476,204,0,11080,4
5fc8ad3b7b7b11020ad2428f4f013f25,133,97,2,465.5,133,0,01013,3
4a3bad3206c9aba80cbd89b29bb5037f,61,53,2,213.5,61,0,05040,2
160db47aa2735b562a5b2db24735048b,143,94,4,250.25,143,0,10200,3
085caee5be0eb4b820b35d18df88ab35,124,94,2,434,124,0,10240,3
a1b7a8ba68c4dacf6e8c61039fb05b1a,146,93,3,340.6666666666667,92,54,04060,3
93e9373e983ceaa03fb5591289124202,61,61,1,427,0,61,04060,2
905b5cd0588e0feeb77a8ec64de50f8c,10,10,1,70,0,10,01012,1
cccba9fea74fea3b6f48c6df9b27d49f,46,34,3,107.33333333333334,46,0,10200,1
